theta1,theta2
8.392303151539511896e-01,9.730837462453367781e-01
9.044860085391086546e-01,9.922676086773035697e-01
8.169839100573430546e-01,1.001495693730370284e+00
7.874961175869336083e-01,9.920237090190198170e-01
7.784597525450697164e-01,9.396659802994429267e-01
7.737008215901263197e-01,8.570328104471426345e-01
7.137450148409046902e-01,9.222937544705450685e-01
6.868027559400479154e-01,8.998550359028798518e-01
6.781931251596234889e-01,8.832208998449186943e-01
7.142300194635223809e-01,9.833918829439971532e-01
7.355452176465600012e-01,9.715882560520787692e-01
8.071988606079534279e-01,1.041893390049524415e+00
8.835819382100876807e-01,1.011067787353282066e+00
9.180923669278685528e-01,1.069561757364987598e+00
9.331638458427351512e-01,1.062460135347153445e+00
8.241618031599566851e-01,1.041326213674714118e+00
7.955333836767866096e-01,9.985430102535775010e-01
7.977694267373053316e-01,1.052169843430571738e+00
8.497771863715402052e-01,1.041763741182158309e+00
8.473323580044039849e-01,9.972796312300400423e-01
8.696712671934636596e-01,1.010157652802659678e+00
8.693584924371282607e-01,9.776454599389436950e-01
9.020231906068447714e-01,9.924310658461286128e-01
9.020231906068447714e-01,9.924310658461286128e-01
9.387812109548963058e-01,9.992610467635769655e-01
9.937513177747677728e-01,9.900076005398805723e-01
9.385700815780185780e-01,1.006669123904886831e+00
9.337433435817001914e-01,1.034589812031845302e+00
9.086145573997758129e-01,1.173591123193792773e+00
9.706320820343541378e-01,1.099226699273734953e+00
9.640736916816794455e-01,1.120511730347768298e+00
9.253931891791618014e-01,1.068721841301198738e+00
9.814376405636229261e-01,9.633467029681088700e-01
9.852500081538846377e-01,9.227392368865956485e-01
9.172002187149987940e-01,9.896439192874558755e-01
9.406922148325790323e-01,9.663944685042484828e-01
8.506436991941161985e-01,9.231963235095947962e-01
8.571891267163417316e-01,9.330963687247886273e-01
9.155488200228045770e-01,8.710569297925764287e-01
1.021808326582279713e+00,8.925659351728806312e-01
9.328177051420698529e-01,8.418326080645389675e-01
9.768046298730018728e-01,8.954071609642166862e-01
9.360257082493682601e-01,9.790805413443666172e-01
9.831189270810978265e-01,9.927096105535033743e-01
1.018625553410059670e+00,1.049948937685173167e+00
9.841015706301092791e-01,1.048790423339424294e+00
9.539979652382309938e-01,1.131529285329444745e+00
9.234473325780342412e-01,1.122290404823925503e+00
9.545837271158515991e-01,1.151127278935571319e+00
9.725948640802796197e-01,1.111278540083978861e+00
1.065948738821968389e+00,1.006546323668339626e+00
1.054992564987625059e+00,1.029962370938298122e+00
9.862067411140802431e-01,1.035608509504362784e+00
9.271424665854688385e-01,1.038143416828525956e+00
9.723319236781041708e-01,1.012767095254122118e+00
9.529009060741771009e-01,9.761025573836784597e-01
9.600136673989805303e-01,9.805419231142771253e-01
9.505749048243818944e-01,9.675554189056563281e-01
9.842998618507756703e-01,1.019250978596406565e+00
9.924904933003401153e-01,1.026976147574778730e+00
9.593628134704058619e-01,1.006626148440457058e+00
8.908509295539841499e-01,9.097721284476378845e-01
9.290949720529044775e-01,8.397760863273584508e-01
8.829657010215081758e-01,7.940456463179772495e-01
8.981191448213804440e-01,8.105113602455678024e-01
9.065563171835437917e-01,8.001023534023049555e-01
8.275337321989837402e-01,7.537577607537732094e-01
8.716624152270049386e-01,7.830509136147810745e-01
9.112373208648039125e-01,7.893343736278731759e-01
8.708589251057995417e-01,7.360282557485501309e-01
8.180165922029849490e-01,7.158887646801240789e-01
9.013420615378968659e-01,6.812286041322830332e-01
8.879551643716557807e-01,6.709049564277576039e-01
8.101646799684232292e-01,6.961369165641257961e-01
7.911517648262460511e-01,6.506771594751332710e-01
7.864505221451072448e-01,7.284143064077455154e-01
8.268232932414463221e-01,8.099277289805547619e-01
6.935210822315437396e-01,7.806236234521861661e-01
6.910443540472832602e-01,7.829137862468225073e-01
5.960802016515377444e-01,6.914774062994752946e-01
5.937299741467613190e-01,6.373509990050090224e-01
5.519331281116578447e-01,7.152094716366554916e-01
5.900439252876668039e-01,6.198003079094184242e-01
6.231540625578715353e-01,5.089457889062819484e-01
6.220638896023036324e-01,5.789973203088395470e-01
6.043082984124104051e-01,5.663082829466469237e-01
5.839695808687243028e-01,5.061106566845577914e-01
5.937227258425141763e-01,5.589976592785481646e-01
5.735702363997915443e-01,5.746855988755377176e-01
5.172742826356958590e-01,5.721003406957529958e-01
6.319001113255307001e-01,5.291161084334905507e-01
7.079353083600004037e-01,5.038074205318389120e-01
6.839617342515371679e-01,5.539692335890913366e-01
6.890067398643316965e-01,5.604275752341485450e-01
6.389830774041869166e-01,5.408537926459340284e-01
6.889598000867537264e-01,5.399752086654819871e-01
7.064262455606784563e-01,5.822861594173740496e-01
7.975540472042452755e-01,5.955341343848367108e-01
8.578434874033952218e-01,5.573491615880150629e-01
7.806981915818723694e-01,6.317903319156406017e-01
7.805538825748942200e-01,6.223295207239257776e-01
8.761853438798125060e-01,6.461800940524830006e-01
8.526993486193403804e-01,5.811071000678311727e-01
8.327721459330478249e-01,6.375682833770321967e-01
8.838739487158602248e-01,5.595554769015922414e-01
9.105189908367841145e-01,4.975925057906842586e-01
1.000621236251033386e+00,4.898418112525024792e-01
9.577187297190071780e-01,5.364198689580439439e-01
1.005512350940209076e+00,4.187582275937036802e-01
1.030084139248829134e+00,4.618435764953359168e-01
1.005423720032839086e+00,3.813998654025694268e-01
1.062887581298316730e+00,4.038761324607273440e-01
1.087811497028317032e+00,3.915067233587182227e-01
1.056543085384722414e+00,3.853789029139550459e-01
9.955473365401711350e-01,4.241316565513548187e-01
9.325494065315393932e-01,4.553310450446746982e-01
9.085303876008143931e-01,4.227787917490229419e-01
8.201555713644942402e-01,5.092436752519796661e-01
6.982032418769137383e-01,5.907476468566554839e-01
6.545716680771986873e-01,6.525825545091314961e-01
7.533294975261745074e-01,6.771739903902954660e-01
6.820725281524702144e-01,6.573077672528419013e-01
7.665468966760391467e-01,6.635056875605709337e-01
7.895474735891256923e-01,6.080078350636980433e-01
7.515569493137201906e-01,5.525542702567671771e-01
7.027574737843350627e-01,5.659635126657307502e-01
7.684396260778335597e-01,5.132268012758427478e-01
7.878303725800095414e-01,5.434149964768438812e-01
8.276061657938498239e-01,6.113948365020754894e-01
8.078583297334159807e-01,6.500278095888494256e-01
7.638757598153683714e-01,5.856879821196286917e-01
8.637697194595963524e-01,5.203333153684185364e-01
8.827734264845790157e-01,5.245814372888862875e-01
7.520613320481703834e-01,5.362124418714639962e-01
8.075014491806836725e-01,5.976838153480786842e-01
7.907024705326107794e-01,6.206492812849573326e-01
7.121683032505788935e-01,6.598138506754752663e-01
6.788248787872633860e-01,7.130819328834937521e-01
5.750513536027966888e-01,6.892965797968905184e-01
5.435924978906736538e-01,7.438745239553824495e-01
5.489564535365966114e-01,7.861654267165483212e-01
5.125059603970023581e-01,8.407088961902650093e-01
5.125121131405491193e-01,8.097887956535155807e-01
5.036795686548452000e-01,8.133675665030312141e-01
4.757683146804571050e-01,8.322341602791056836e-01
5.826207696709342354e-01,7.403182358807188779e-01
5.783810316881293767e-01,7.378024436009320564e-01
5.878877556063479837e-01,7.399768882851989193e-01
6.011414081429621303e-01,7.900433867705999313e-01
6.590507658738486985e-01,7.928257839231767079e-01
6.385167044624355803e-01,7.386856035776876439e-01
5.976324004968641690e-01,6.687892762865556007e-01
5.590887160589605998e-01,6.571363941445989010e-01
5.425484664111933641e-01,6.782501385942165673e-01
5.774606811294704656e-01,6.515756755726707095e-01
4.914260000371560855e-01,6.413532103711434562e-01
5.403363907287722645e-01,6.542473838603843905e-01
4.855039846839447892e-01,6.204470080284602007e-01
5.007140339615184788e-01,5.581610072787753785e-01
3.757319863462613707e-01,5.198924647238666319e-01
4.011036728351374259e-01,5.494084773076342021e-01
3.230075711508944014e-01,6.142344340012265702e-01
2.944179912422695833e-01,6.276718114295870565e-01
2.730750571633146495e-01,6.066770547333899533e-01
2.638887545558945558e-01,5.989712069444663722e-01
2.461823863652222999e-01,6.175279223525895755e-01
2.007066867375991159e-01,5.499976351848668843e-01
2.730813961823633784e-01,5.236397163092472162e-01
2.255738593288249827e-01,4.262531778946985206e-01
2.802100759303628452e-01,4.314084785687360979e-01
2.559432896635913668e-01,4.364992963328527265e-01
2.205532157590841813e-01,3.790383888589571315e-01
1.686863977441534768e-01,3.232018822256336188e-01
1.275756402761502872e-01,2.966393205916618148e-01
1.850001037785674596e-01,2.785013374390412078e-01
1.552407940324055657e-01,3.507816884780658451e-01
1.773587694068216869e-01,3.034503508502188751e-01
2.386358658838044489e-01,3.408828076508467753e-01
1.788097810753195849e-01,3.706376679878735092e-01
6.100002238451687764e-02,3.059163396563243098e-01
4.923944887049960806e-03,2.514503572192223202e-01
-1.819778782851022222e-02,2.542935366619825666e-01
3.955866644698706469e-02,2.659886509996900461e-01
9.897894411876137499e-02,2.672082319814364504e-01
1.185325936455332713e-01,2.567680408189604857e-01
1.270721433547905566e-01,3.805479116689398089e-01
1.272406346306065306e-01,3.507512685513363704e-01
1.545649170838111486e-01,3.046551081555707308e-01
2.236114084065541352e-01,2.449629843265062612e-01
3.309969765879228198e-01,1.511599968056505094e-01
4.050118017768472023e-01,1.196698010341764595e-01
4.050118017768472023e-01,1.196698010341764595e-01
3.089885932702368665e-01,1.621999838850390063e-01
3.110708413461143462e-01,1.044705963569977358e-01
3.046602348956309880e-01,1.755542715567763867e-01
3.515327546369999556e-01,1.499387675772169692e-01
3.261084173441397005e-01,1.690374560832977879e-01
2.732804372513367719e-01,1.742945661143316394e-01
3.063874147760193845e-01,2.431864820895718315e-01
2.617555514252716264e-01,2.223626082305519280e-01
2.504339025745834779e-01,2.057684970443235672e-01
2.642800421501498853e-01,2.273291051439263466e-01
2.777665185045229412e-01,2.064372163383171033e-01
2.116125906560228365e-01,1.539608158642850888e-01
2.683242129913599450e-01,1.180454629999458938e-01
2.729293033839328975e-01,1.224909808431100811e-01
2.817621248020353852e-01,7.635724334916851874e-02
3.223004312752626999e-01,5.108869535441536158e-02
3.103753596030648376e-01,-1.871349541630473734e-02
3.197225669699728656e-01,-3.823446441492701908e-02
3.336730113279960941e-01,-1.073216464803666420e-01
3.753929293602225048e-01,-1.325709782016821492e-01
3.732185347986123336e-01,-8.419174226932404914e-02
3.361344867638030864e-01,-4.570601984650442956e-02
2.998630626828193702e-01,4.781174440477105325e-03
3.185114712890720901e-01,-6.518313626986635412e-02
3.144648483651392157e-01,-1.321993493893253713e-01
3.658225096901520645e-01,-1.238060558117495824e-01
3.840737111516592250e-01,-1.092390283824206942e-01
3.679264598321460578e-01,-8.785687423969709697e-02
3.466709179490988779e-01,-1.095095904466387576e-01
3.516122537896934075e-01,-8.477435162068415464e-02
3.263947626327366458e-01,-1.255181404448536542e-01
3.263947626327366458e-01,-1.255181404448536542e-01
3.401307373807420098e-01,-1.666493286733229939e-01
3.478279097598252489e-01,-2.189124002365800958e-01
3.126267410659161472e-01,-2.322976374363656116e-01
2.652682323474216397e-01,-1.835821593909262861e-01
2.068495095588298860e-01,-1.082971414003868760e-01
2.388007133614685196e-01,-1.115002702573998361e-01
2.825307301675379357e-01,-1.844718297847756094e-01
2.309744037861734822e-01,-1.230087364394871208e-01
1.871135097109297707e-01,-6.262533619314403222e-02
1.557258676528473496e-01,-1.745890099837675569e-02
1.745554385736723946e-01,-6.215289175373585329e-02
1.868730126925315926e-01,-1.100809159860439146e-01
1.261671709280071108e-01,-6.361962037225254996e-02
7.103270338798133021e-02,-9.394988166516632377e-02
5.841787660723499198e-02,-1.125749993660156434e-01
6.259342326563548109e-02,-9.383711429507715640e-02
4.872645043861192210e-02,-8.176414936507203635e-02
5.686032278318738087e-02,-1.395294224632421809e-01
6.738678594373742614e-02,-2.081829141487319124e-01
6.614013101453895815e-03,-2.645767523641769925e-01
-5.065941030531143086e-02,-2.422841909707316166e-01
7.126276280754531567e-04,-2.245986098022055566e-01
-4.041713311246034751e-03,-1.805846814099014153e-01
1.694766282091504372e-01,-1.952600561524533707e-01
1.519036405719714489e-01,-1.863710494578570964e-01
1.155043660688383489e-01,-1.951034419239113527e-01
2.343493327166613349e-01,-2.454680583110038783e-01
2.168032386422499291e-01,-1.929897477381254389e-01
1.496756607182623267e-01,-8.966528674114178366e-02
1.425736789273259197e-01,-1.343739503441280791e-01
2.072941300553615696e-01,-1.047476263979827821e-01
2.072941300553615696e-01,-1.047476263979827821e-01
2.092071332441539644e-01,-1.351058635032833521e-01
2.014933207261606074e-01,-1.817043732278802726e-01
1.773830367260884056e-01,-1.802620497619037976e-01
1.423457968526635753e-01,-2.394954947533372569e-01
8.558308760481402044e-02,-3.215245467200065765e-01
1.198653527287885656e-01,-2.780116503288773688e-01
1.114598430202053680e-01,-2.794876933609023451e-01
6.299874902324609227e-02,-2.660130447829404110e-01
9.421698215696105994e-05,-1.400148672189416577e-01
2.937749942902996569e-02,-5.244770384058478063e-02
5.001924397190966876e-02,-6.730384057212907001e-04
7.929605781987289492e-02,8.837011267329696051e-02
3.715326792961890640e-02,1.515096246658782508e-01
1.376781460931006951e-01,1.415782125184814888e-01
1.901497605934848734e-01,1.656608267263071921e-01
1.711249249582242060e-01,1.747288253567538252e-01
1.757691524579731712e-01,1.582233098752067468e-01
1.382905474632726284e-01,1.996363266939401582e-01
1.052937603021995294e-01,2.372196548248361458e-01
1.655382609191045906e-01,2.015554427381861247e-01
1.824961890523412178e-01,1.123933475383528807e-01
1.869427976246553214e-01,6.811236657562561025e-02
1.235652223281090839e-01,5.061206504541786166e-02
1.792452115157581183e-01,1.565848770328188977e-02
1.812324239750996158e-01,5.095803974541713438e-02
1.383891128024452022e-01,6.894099484499817410e-02
7.860198294845921474e-02,6.355098741547757224e-02
1.230498900336929741e-01,7.802141362272138614e-02
6.609061561143139696e-02,3.597384683953620821e-02
2.970827349873646217e-02,4.217505006759020986e-02
4.400226431005529321e-02,-1.332298582272057469e-02
5.511652561012504031e-02,-8.491705907364816008e-02
7.299535703424556154e-02,-9.598073893816069790e-02
1.091673102529350653e-01,-1.144924154444457026e-01
2.050891336239517304e-02,-5.443469514803092602e-02
-4.685734214217369964e-02,-8.888056839231825434e-02
-3.458100486019047987e-02,-6.053931114333249708e-03
3.326967121860090887e-02,-2.396329726338374683e-02
4.124395942850536678e-02,-3.016209344487352090e-02
4.496531525904220311e-02,-5.145146330853025279e-03
3.319921361257970743e-02,1.604919958397758514e-02
5.728046686201307414e-02,-5.711841598783327922e-02
1.170615578225275843e-01,-6.521109798286972570e-02
9.736803647104112780e-02,-7.543385266268250178e-02
2.573098375811508354e-02,-1.353632640468466208e-01
-4.448460597773078173e-02,-1.299059798062404958e-01
-5.832306283094857574e-02,-2.128259215041627961e-01
-1.390647525128779205e-01,-1.808151840189754500e-01
-1.088413812748245807e-01,-1.511062421236565867e-01
-7.844743313808572038e-02,-1.292307124978914756e-01
-3.847082508471597051e-02,-9.286223183523709124e-02
-1.173028769943515459e-02,-6.417032121513917275e-02
-8.841842731547772810e-03,-2.321014530410749066e-02
-6.586032912325950894e-02,-9.893209559788468388e-02
-3.596663011248474318e-02,-1.763661124607077135e-01
7.402300077284346136e-03,-2.196631549415003493e-01
-9.358379779353317995e-02,-2.048624840177185602e-01
-1.782557387191384957e-01,-2.705290449996026747e-01
-1.774616066597818897e-01,-2.288974375252751103e-01
-2.516905932785191147e-01,-2.402794305969018218e-01
-3.053559660611644966e-01,-2.325833979635548443e-01
-3.055154793568038984e-01,-2.139381591875141042e-01
-2.420670050605337464e-01,-2.837764766511917669e-01
-3.058892639067825048e-01,-3.475110517833723267e-01
-2.192519626535446853e-01,-3.258884635410692621e-01
-2.546877602094370641e-01,-2.752504230751487424e-01
-1.802348111473315306e-01,-2.886512359041379927e-01
-2.213473512227097095e-01,-3.279871161578657990e-01
-2.147589766097669772e-01,-3.438992678971313222e-01
-2.382515437475308528e-01,-4.485016718278553305e-01
-2.283794895091837696e-01,-4.684236515806494139e-01
-1.568472366157594444e-01,-4.287116472455868577e-01
-1.503395438739249246e-01,-4.380308142805766636e-01
-1.997934048288391162e-01,-3.934741512060526691e-01
-2.192760635053609963e-01,-3.355132233452305934e-01
-1.106278671714486517e-01,-2.696923455652945889e-01
-1.306379563319268466e-01,-2.788096293847426299e-01
-1.419516359558830043e-01,-2.377605500136443506e-01
-1.048808184186569847e-01,-2.598983808897611381e-01
-3.674014776214358513e-02,-3.098558558402586538e-01
-5.971952505895658514e-02,-3.183152772852326784e-01
-4.689515640837651350e-02,-3.794740505147294884e-01
-6.872347322062467845e-02,-4.686236956212310178e-01
-3.674343514050523729e-02,-5.052640490640417648e-01
2.603336545870746366e-02,-5.502734302805968314e-01
-1.534342755008725329e-02,-5.612706874780545308e-01
2.387684398917271772e-02,-6.086738688960213750e-01
1.549246304081895731e-03,-6.646176606393422448e-01
4.499865406673339563e-02,-6.247782803194242840e-01
5.053744002216749992e-02,-5.198527207427554586e-01
1.205187488275978602e-01,-4.488144016674608938e-01
1.205187488275978602e-01,-4.488144016674608938e-01
9.488495741833059827e-02,-4.280581934626613849e-01
1.204867542029857130e-01,-4.814787998249348000e-01
2.854803693307386703e-03,-5.481111530492531747e-01
-7.149751229644124573e-02,-5.188776975364139954e-01
-1.339728654225000037e-01,-4.934196453943285876e-01
-1.128980779064787249e-01,-5.806939114801920043e-01
-1.916823525809382978e-01,-5.954824753262499826e-01
-2.024771250294505887e-01,-6.345269130054644879e-01
-2.458401809246021086e-01,-6.083466837094555490e-01
-2.801495546288298999e-01,-6.452022878765102387e-01
-2.546036312002479263e-01,-5.630762459702896017e-01
-2.530755479832282884e-01,-5.852866733168075042e-01
-2.575042475736921688e-01,-5.194743079772734529e-01
-2.222392524040913975e-01,-4.465891290581178175e-01
-2.043291844735392326e-01,-4.912742445683885295e-01
-2.054724477855009168e-01,-5.603546789410899231e-01
-2.382255757446054834e-01,-5.982017245190660581e-01
-3.298710412680803117e-01,-6.660284593116515550e-01
-3.214066641780365385e-01,-7.084063532474820235e-01
-3.206573855326654843e-01,-7.934355611559605892e-01
-4.268240260505181682e-01,-7.660945073300294839e-01
-3.778683560727063018e-01,-8.095256946333168058e-01
-3.685167685533432547e-01,-7.685682549909865768e-01
-3.461686268093033814e-01,-7.670073069657693532e-01
-2.928808802190197569e-01,-8.285315055120393568e-01
-3.722120967180586604e-01,-8.374024156976003219e-01
-3.301073933701625940e-01,-8.847364479473164289e-01
-3.333510517900495351e-01,-9.018622614386587744e-01
-3.533956555365162511e-01,-9.692723460738115193e-01
-3.741142284613485636e-01,-8.980983669520841151e-01
-2.582231462868647687e-01,-8.391846329243457525e-01
-2.272350578749192940e-01,-8.897671726881282162e-01
-1.197428879462975326e-01,-9.220815831007297403e-01
-1.197428879462975326e-01,-9.220815831007297403e-01
-1.495485685273774124e-01,-9.422162846675105063e-01
-9.911623229621577269e-02,-9.337182911207341229e-01
-2.140709997569902601e-01,-9.414341764892621978e-01
-2.343214583239948412e-01,-9.416476604368699821e-01
-2.329805223149729321e-01,-8.948683568102369090e-01
-1.496703229905420041e-01,-9.408649868700224017e-01
-1.076520539364600182e-01,-9.061846805949644867e-01
-1.154583858760421244e-01,-9.728010392746564428e-01
-4.476922036197579502e-02,-9.150187831383789216e-01
9.252257690836142301e-02,-9.044422433972905129e-01
9.224839500589854246e-02,-9.681015279525706507e-01
1.227619007961791436e-01,-9.269281650179446164e-01
1.009008979264200273e-01,-1.013418035748498314e+00
6.500675524176732778e-02,-1.005153115296945954e+00
1.601170538118443232e-01,-9.545976499367967438e-01
1.216518367226407243e-01,-9.057053589869822341e-01
1.387564167761574374e-01,-9.687242736692444067e-01
1.859919097470922045e-01,-9.807549126703480891e-01
1.336106504383436366e-01,-9.445092786319271294e-01
9.189032461137619512e-02,-9.314376270206637942e-01
7.977908634331511151e-02,-8.962368568873251284e-01
-7.234704404956340817e-03,-9.765398521374915042e-01
-8.786087879360032771e-02,-8.990212238847936632e-01
-8.786087879360032771e-02,-8.990212238847936632e-01
8.896570395006797582e-02,-7.526389620913520595e-01
4.951044884272087776e-02,-6.756075618547718875e-01
4.951044884272087776e-02,-6.756075618547718875e-01
-2.226832960576005660e-02,-6.985480183513326224e-01
-1.375339545900530931e-02,-6.792668226859593927e-01
-1.855532515058628401e-02,-6.651313952652432304e-01
-8.316052811342707421e-03,-6.854953980633088362e-01
4.568449848602101904e-02,-6.505642176120218778e-01
3.787146209769196026e-02,-6.750549353756907234e-01
-1.852952844699921886e-02,-6.479935461833139509e-01
6.968971656013224492e-02,-6.531266442545546891e-01
2.014075877068050580e-01,-6.434386209268931900e-01
2.049069191716094140e-01,-5.225525180893356714e-01
2.016952419292495358e-01,-5.270051084389216767e-01
2.347058579017143043e-01,-5.529298424374097243e-01
2.861530790192338136e-01,-5.648701263847317744e-01
2.180935917513112665e-01,-5.559405552599480105e-01
2.323542420393832353e-01,-5.042852125669045060e-01
2.252374501218292469e-01,-4.551980455053296071e-01
2.370943289712097446e-01,-5.449929780757176712e-01
1.735021748056354562e-01,-5.568466775906555366e-01
1.270797476661598147e-01,-6.061002145226749294e-01
1.268874401942293728e-01,-6.343815295050139191e-01
1.871075598970398657e-01,-5.963487924996692113e-01
1.936207551202559773e-01,-5.311089911528465990e-01
1.045996589162563467e-01,-5.398189454155545297e-01
3.485095051905148789e-02,-6.008622773775479375e-01
3.485095051905148789e-02,-6.008622773775479375e-01
-3.441359491985505892e-02,-6.243462515134861057e-01
-5.144210260467203116e-02,-5.933816299831030650e-01
-7.257928962536877582e-02,-6.285097610308193472e-01
-3.809541778651170940e-02,-6.351957737846112284e-01
-5.221898340381200820e-02,-6.259554139653278337e-01
-1.087264795588549354e-01,-5.258262486888309883e-01
-8.289866707356255415e-02,-5.826254620328423783e-01
-9.111827565734696710e-02,-5.115410343673614246e-01
-2.614479819762893786e-02,-4.970181208974975284e-01
-1.197073051468675597e-01,-4.137594723432963528e-01
-1.226107786430703506e-01,-3.627098488242229135e-01
-9.837988573405817561e-02,-3.009891180056323834e-01
-1.129079962116462527e-01,-2.737326761260606145e-01
-1.959086371126065318e-01,-2.187151200480603741e-01
-1.423872469273116947e-01,-1.734123221308008778e-01
-9.894616480684989557e-02,-2.161944764222805404e-01
-1.010034618955005375e-01,-1.547398635320441085e-01
1.849166675568680862e-02,-1.123648202339718183e-01
-6.124985447241045738e-03,-1.068921868306943052e-01
-2.070816098499823205e-02,-8.954893216520562471e-02
4.249486200864120017e-02,-6.815736501525465618e-02
5.243722868229735989e-02,-1.189529882002209327e-01
4.193241506446128419e-03,-1.581282428917754057e-01
-3.362197144977366325e-02,-1.257806276902152798e-01
6.862204598310946146e-03,-1.413751751134000312e-01
-4.826116988395425661e-02,-1.583072907546717034e-01
-4.154840805004557380e-02,-1.569425686046577728e-01
-2.693583929423664508e-02,-1.824184993266932120e-01
-2.724389793941936130e-02,-2.628912154830989056e-01
-2.915746634577494681e-02,-3.708093140933310661e-01
2.268142589145014446e-02,-3.762000634417702050e-01
6.825083878716814434e-02,-4.401782858755824424e-01
1.047882742501255876e-01,-4.540928703989571824e-01
1.616645448313575872e-01,-4.880772553551389059e-01
1.164256908376134492e-01,-4.808831366803731910e-01
1.175780972885735881e-01,-5.125984077382752524e-01
1.110122432356147604e-01,-6.330842672208795152e-01
1.279505527991552372e-01,-6.228819177861665279e-01
1.254171728896085192e-01,-6.046829184543597302e-01
1.214290622946145870e-01,-6.626626905831414227e-01
1.936824566176145179e-01,-7.379620166328311193e-01
2.166780272284518361e-01,-7.392041827235125151e-01
2.358518143449321869e-01,-7.692975864609027381e-01
3.220059658832873373e-01,-8.197561045009263969e-01
3.174389934927705492e-01,-8.116414437696981565e-01
3.812372004742412002e-01,-8.578796398277106494e-01
3.148421337774235385e-01,-8.667899752448583461e-01
2.670930047146219954e-01,-8.281771472137225976e-01
2.219974531512382276e-01,-8.286259109248728105e-01
1.957842028810986845e-01,-8.363450954379251234e-01
2.267129670881691816e-01,-7.791383313010957767e-01
2.876574571016763948e-01,-8.004295051273604411e-01
2.470246014629349784e-01,-7.496820181953232076e-01
3.656959468615951780e-01,-8.376044918742402423e-01
2.833658062927675858e-01,-9.577659214681366606e-01
2.569453157903760498e-01,-9.562113158343662489e-01
2.819958160731352859e-01,-9.923909629547298383e-01
2.529456740940284054e-01,-1.081763830804708837e+00
2.942063064483590451e-01,-9.516171287199810536e-01
2.738767456546639667e-01,-9.879644069158494135e-01
3.408383949666199397e-01,-1.008164778206561918e+00
2.866112771849875784e-01,-1.009095599703214940e+00
3.039144770799908080e-01,-1.092307209112627131e+00
2.972478403067413399e-01,-1.078787160811519596e+00
3.864542753164969535e-01,-1.010249291142244932e+00
3.210203197412691001e-01,-9.919841374047371207e-01
2.824639982251513914e-01,-9.131448606115797340e-01
2.381089738421408031e-01,-9.582944221791644956e-01
2.381089738421408031e-01,-9.582944221791644956e-01
1.657782031937964917e-01,-8.718887205959360287e-01
1.633928360278477654e-01,-7.998395882270410429e-01
1.180646429898774274e-01,-8.675142666345435627e-01
1.885290647066170111e-01,-8.834956016571050563e-01
1.597746699393367276e-01,-9.243200170695321516e-01
1.398722049977079718e-01,-9.867283975775777982e-01
6.964785660708891490e-02,-9.380224287673373240e-01
5.050303189306182272e-02,-8.757490325503773931e-01
4.330977312414475977e-03,-8.747158216399851804e-01
4.838395311670962845e-02,-9.348600741268238146e-01
5.935843764733370054e-03,-8.648716721932292462e-01
-1.788304624224969219e-02,-7.969931260632381331e-01
-1.082436493457616597e-02,-7.629389297040459761e-01
-5.109822818129830524e-02,-8.759563444580321656e-01
-3.517466261832139646e-02,-8.751781527373231340e-01
-4.642129368584484161e-03,-7.964799666656503518e-01
5.471253340330341913e-02,-8.487864936675414418e-01
1.468472444867847115e-01,-7.654579552235516449e-01
1.927920102441384453e-01,-7.472130931201951265e-01
1.995454134947539371e-01,-7.929028091072467532e-01
2.242814628556466516e-01,-8.879077077319973421e-01
2.203603939331404415e-01,-9.325176752967226923e-01
1.638985107860977397e-01,-9.657215110226124999e-01
1.588683493648335998e-01,-9.348130059490648014e-01
2.285373706174938235e-01,-8.813281545378139903e-01
3.088575602976918466e-01,-8.666808800887804143e-01
2.957242275768449113e-01,-9.282566536868234186e-01
3.817954786780422549e-01,-9.632217008687973259e-01
5.154709670112435083e-01,-9.097884999753180768e-01
5.105354673805196919e-01,-9.350025236343212365e-01
4.684801732051263601e-01,-9.038581983100920647e-01
4.684801732051263601e-01,-9.038581983100920647e-01
4.982447113104449543e-01,-8.383221498224031620e-01
4.847139850891834523e-01,-9.293720121349491325e-01
4.429709770324167240e-01,-9.116604403000793111e-01
3.826517989313596990e-01,-8.526542254006258537e-01
3.817574792328328748e-01,-7.762747656029428400e-01
4.036458336162669913e-01,-7.357540322762121665e-01
4.598811023595646974e-01,-7.362055642658973387e-01
4.895401714666550164e-01,-7.332403724215530438e-01
4.849188639210486595e-01,-7.459754061274019854e-01
5.371276246871764526e-01,-6.786163771029111169e-01
5.535987340039582039e-01,-7.769874605703481762e-01
6.027865986944660470e-01,-8.093422871418438636e-01
6.440250142008893119e-01,-8.185983947764650104e-01
5.790988250088762168e-01,-8.096418003576226763e-01
6.255283880838685695e-01,-7.745636109716438344e-01
6.069067457347283590e-01,-7.215190800017987627e-01
5.890876410129864960e-01,-7.183959658682999017e-01
5.786643383730503132e-01,-6.594801219966444084e-01
5.726403285934431597e-01,-6.969135531708656739e-01
5.904813349423434499e-01,-6.999863405465007737e-01
5.134974781059925553e-01,-7.341073397258167654e-01
5.382845037334343941e-01,-6.914852840961202007e-01
5.930920327196255171e-01,-7.133804049440470862e-01
6.204864757785358842e-01,-6.817674452742072955e-01
6.378714792504064368e-01,-6.900663591099315264e-01
5.952846239616156332e-01,-7.595675451885830487e-01
5.574238241865119292e-01,-7.892744998639894538e-01
5.414149280994253743e-01,-8.087843650828928643e-01
